布靡そ絪腹,笲そ絪腹,腹,布贺絪腹,布贺絏,隔絬そ隔絪腹,诀絪腹,ó腹,ó丁(),璸禣(),璸禣(),ó丁(),璸禣(),璸禣(),ユ龟Ι,﹍布基,纔磃布基,纔磃肂
EasyCard,47000,3497419496,1,穛ρ1布,1133,144,951-FW,2017/9/13 10:47,0,浆ó,2017/9/13 11:55,12,び緗徽,44,50,44,6
EasyCard,47000,3497419496,1,穛ρ1布,1133,144,951-FW,2017/9/28 10:42,0,浆ó,2017/9/28 11:59,12,び緗徽,44,50,44,6
EasyCard,47000,3497419496,1,穛ρ1布,1141,135,927-FW,2017/9/29 09:33,10,穝,2017/9/29 09:39,11,碔,11,12,11,1
EasyCard,47000,3497464808,1,穛ρ1布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,3497464808,1,穛ρ1布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 12:05,0,浆ó,91,104,91,13
EasyCard,47000,3497519848,3,稲み布,1133,138,953-FW,2017/9/25 14:56,11,碔,2017/9/25 16:00,0,浆ó,43,48,43,5
EasyCard,47000,3497615592,3,稲み布,1133,111,420-FQ,2017/9/1 13:55,17,ぱ不,2017/9/1 16:02,0,浆ó,78,89,78,11
EasyCard,47000,3497615592,3,稲み布,1133,111,420-FQ,2017/9/8 10:38,0,浆ó,2017/9/8 12:47,17,ぱ不,78,89,78,11
EasyCard,47000,3497615592,3,稲み布,1133,111,420-FQ,2017/9/8 13:52,17,ぱ不,2017/9/8 15:57,0,浆ó,78,89,78,11
EasyCard,47000,3497615592,3,稲み布,1133,111,420-FQ,2017/9/12 10:40,0,浆ó,2017/9/12 12:46,17,ぱ不,78,89,78,11
EasyCard,47000,3497615592,3,稲み布,1133,111,420-FQ,2017/9/12 13:50,17,ぱ不,2017/9/12 16:31,0,浆ó,78,89,78,11
EasyCard,47000,3497615592,3,稲み布,1133,111,429-FQ,2017/9/26 13:50,17,ぱ不,2017/9/26 15:53,0,浆ó,78,89,78,11
EasyCard,47000,3497947880,1,穛ρ1布,1133,219,919-FW,2017/9/23 13:52,0,浆ó,2017/9/23 15:44,17,ぱ不,78,89,78,11
EasyCard,47000,3497947880,1,穛ρ1布,1133,219,919-FW,2017/9/23 16:40,17,ぱ不,2017/9/23 18:08,2,浆,68,77,68,9
EasyCard,47000,3498052072,1,穛ρ1布,1126,135,927-FW,2017/9/19 07:11,8,刺┮,2017/9/19 07:15,10,穝,11,12,11,1
EasyCard,47000,3498489832,1,穛ρ1布,1133,111,420-FQ,2017/9/1 13:55,17,ぱ不,2017/9/1 16:02,0,浆ó,78,89,78,11
EasyCard,47000,3498489832,1,穛ρ1布,1133,111,420-FQ,2017/9/8 10:38,0,浆ó,2017/9/8 12:47,17,ぱ不,78,89,78,11
EasyCard,47000,3498489832,1,穛ρ1布,1133,111,420-FQ,2017/9/8 13:52,17,ぱ不,2017/9/8 15:57,0,浆ó,78,89,78,11
EasyCard,47000,3498489832,1,穛ρ1布,1133,111,420-FQ,2017/9/12 10:40,0,浆ó,2017/9/12 12:45,17,ぱ不,78,89,78,11
EasyCard,47000,3498489832,1,穛ρ1布,1133,111,420-FQ,2017/9/12 13:50,17,ぱ不,2017/9/12 16:31,0,浆ó,78,89,78,11
EasyCard,47000,3498489832,1,穛ρ1布,1133,111,429-FQ,2017/9/26 13:50,17,ぱ不,2017/9/26 15:53,0,浆ó,78,89,78,11
EasyCard,47000,3498821096,3,稲み布,1126,135,927-FW,2017/9/14 06:35,0,浆ó,2017/9/14 07:05,6,眃贾,20,22,20,2
EasyCard,47000,3498821096,3,稲み布,1133,111,420-FQ,2017/9/8 10:58,0,浆ó,2017/9/8 11:28,4,0き洛皘,15,17,15,2
EasyCard,47000,3498821096,3,稲み布,1133,134,426-FQ,2017/9/21 13:55,0,浆ó,2017/9/21 14:26,4,0き洛皘,15,17,15,2
EasyCard,47000,3498869480,1,穛ρ1布,1133,151,495-FQ,2017/9/16 11:17,0,浆ó,2017/9/16 12:04,10,穝,36,41,36,5
EasyCard,47000,3498972648,1,穛ρ1布,1133,105,950-FW,2017/9/4 11:13,0,浆ó,2017/9/4 11:56,10,穝,36,41,36,5
EasyCard,47000,3498972648,1,穛ρ1布,1133,111,420-FQ,2017/9/1 11:11,0,浆ó,2017/9/1 11:52,10,穝,36,41,36,5
EasyCard,47000,3498972648,1,穛ρ1布,1133,120,423-FQ,2017/9/22 11:15,0,浆ó,2017/9/22 12:01,10,穝,36,41,36,5
EasyCard,47000,3498972648,1,穛ρ1布,1133,123,955-FW,2017/9/3 11:11,0,浆ó,2017/9/3 11:49,10,穝,36,41,36,5
EasyCard,47000,3498972648,1,穛ρ1布,1133,134,426-FQ,2017/9/23 11:13,0,浆ó,2017/9/23 11:49,10,穝,36,41,36,5
EasyCard,47000,3498972648,1,穛ρ1布,1133,134,428-FQ,2017/9/5 11:10,0,浆ó,2017/9/5 11:49,10,穝,36,41,36,5
EasyCard,47000,3498972648,1,穛ρ1布,1133,151,948-FW,2017/9/30 11:10,0,浆ó,2017/9/30 11:46,10,穝,36,41,36,5
EasyCard,47000,3498972648,1,穛ρ1布,1133,182,496-FQ,2017/9/2 11:02,0,浆ó,2017/9/2 11:46,10,穝,36,41,36,5
EasyCard,47000,3498972648,1,穛ρ1布,1133,189,427-FQ,2017/9/21 11:09,0,浆ó,2017/9/21 11:51,10,穝,36,41,36,5
EasyCard,47000,3498972648,1,穛ρ1布,1133,205,949-FW,2017/9/17 11:04,0,浆ó,2017/9/17 11:47,10,穝,36,41,36,5
EasyCard,47000,3499073000,3,稲み布,1133,111,420-FQ,2017/9/1 13:55,17,ぱ不,2017/9/1 16:02,0,浆ó,78,89,78,11
EasyCard,47000,3499073000,3,稲み布,1133,111,420-FQ,2017/9/8 10:38,0,浆ó,2017/9/8 12:47,17,ぱ不,78,89,78,11
EasyCard,47000,3499073000,3,稲み布,1133,111,420-FQ,2017/9/8 13:52,17,ぱ不,2017/9/8 15:57,0,浆ó,78,89,78,11
EasyCard,47000,3499073000,3,稲み布,1133,111,420-FQ,2017/9/12 10:40,0,浆ó,2017/9/12 12:45,17,ぱ不,78,89,78,11
EasyCard,47000,3499073000,3,稲み布,1133,111,420-FQ,2017/9/12 13:50,17,ぱ不,2017/9/12 16:31,0,浆ó,78,89,78,11
EasyCard,47000,3499073000,3,稲み布,1133,111,429-FQ,2017/9/26 13:50,17,ぱ不,2017/9/26 15:53,0,浆ó,78,89,78,11
EasyCard,47000,3499757731,0,布,1133,205,949-FW,2017/9/17 14:24,15,嘹也爵,2017/9/17 15:58,0,浆ó,65,148,130,18
EasyCard,47000,3511348131,0,布,1133,138,953-FW,2017/9/25 13:57,17,ぱ不,2017/9/25 14:18,15,嘹也爵,12,29,25,4
EasyCard,47000,3519155363,3,稲み布,1133,111,420-FQ,2017/9/12 10:41,0,浆ó,2017/9/12 11:26,4,0き洛皘,15,17,15,2
EasyCard,47000,3519192771,3,稲み布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,3519192771,3,稲み布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 11:49,0,浆ó,91,104,91,13
EasyCard,47000,3519197427,1,穛ρ1布,1133,138,953-FW,2017/9/25 14:54,12,び緗徽,2017/9/25 16:00,0,浆ó,44,50,44,6
EasyCard,47000,3519197427,1,穛ρ1布,1133,206,977-FW,2017/9/6 17:25,12,び緗徽,2017/9/6 18:43,0,浆ó,44,50,44,6
EasyCard,47000,3519267587,1,穛ρ1布,1141,135,927-FW,2017/9/9 08:38,0,浆ó,2017/9/9 09:11,4,0き洛皘,15,17,15,2
EasyCard,47000,3519380387,1,穛ρ1布,1133,123,955-FW,2017/9/3 11:05,0,浆ó,2017/9/3 11:28,5,瓾,17,19,17,2
EasyCard,47000,3519380387,1,穛ρ1布,1133,142,978-FW,2017/9/5 14:01,0,浆ó,2017/9/5 14:19,2,浆,11,12,11,1
EasyCard,47000,3519380387,1,穛ρ1布,1133,206,977-FW,2017/9/6 13:48,0,浆ó,2017/9/6 14:22,2,浆,11,12,11,1
EasyCard,47000,3519380387,1,穛ρ1布,1141,135,927-FW,2017/9/16 08:38,0,浆ó,2017/9/16 08:48,0,浆ó,11,12,11,1
EasyCard,47000,3519391555,1,穛ρ1布,1141,135,927-FW,2017/9/26 16:18,24,拉,2017/9/26 19:01,0,浆ó,149,170,149,21
EasyCard,47000,3520977747,1,穛ρ1布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,3520977747,1,穛ρ1布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 11:53,0,浆ó,91,104,91,13
EasyCard,47000,3521064067,1,穛ρ1布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:21,22,秽,91,104,91,13
EasyCard,47000,3521064067,1,穛ρ1布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 11:41,2,浆,81,93,81,12
EasyCard,47000,3544694232,0,布,1126,135,927-FW,2017/9/1 06:33,0,浆ó,2017/9/1 06:50,2,浆,21,24,21,3
EasyCard,47000,3544694232,0,布,1133,103,923-FW,2017/9/28 18:29,2,浆,2017/9/28 18:50,0,浆ó,10,24,21,3
EasyCard,47000,3544694232,0,布,1133,134,426-FQ,2017/9/23 15:41,2,浆,2017/9/23 16:00,0,浆ó,10,24,21,3
EasyCard,47000,3544694232,0,布,1133,142,978-FW,2017/9/5 18:15,2,浆,2017/9/5 18:36,0,浆ó,10,24,21,3
EasyCard,47000,3544694232,0,布,1133,247,952-FW,2017/9/4 18:00,2,浆,2017/9/4 18:21,0,浆ó,10,24,21,3
EasyCard,47000,3544694232,0,布,1141,135,927-FW,2017/9/9 08:45,0,浆ó,2017/9/9 09:02,2,浆,21,24,21,3
EasyCard,47000,3546900078,0,布,1141,135,927-FW,2017/9/9 08:38,0,浆ó,2017/9/9 08:43,0,浆ó,21,24,21,3
EasyCard,47000,3566706883,0,布,1141,135,927-FW,2017/9/6 15:56,24,拉,2017/9/6 17:37,17,ぱ不,161,183,161,22
EasyCard,47000,3572965608,5,厩ネ布,1133,279,931-FW,2017/9/30 16:09,15,嘹也爵,2017/9/30 16:25,17,ぱ不,12,29,25,4
EasyCard,47000,357465064,3,稲み布,1133,279,931-FW,2017/9/30 13:46,0,浆ó,2017/9/30 16:27,17,ぱ不,78,89,78,11
EasyCard,47000,357465064,3,稲み布,1133,279,931-FW,2017/9/30 16:37,17,ぱ不,2017/9/30 18:43,0,浆ó,78,89,78,11
EasyCard,47000,357465064,3,稲み布,1133,280,925-FW,2017/9/27 13:35,0,浆ó,2017/9/27 16:26,17,ぱ不,78,89,78,11
EasyCard,47000,357465064,3,稲み布,1133,280,925-FW,2017/9/27 16:27,17,ぱ不,2017/9/27 18:40,0,浆ó,78,89,78,11
EasyCard,47000,3578426755,0,布,1133,134,428-FQ,2017/9/5 12:07,12,び緗徽,2017/9/5 12:28,15,嘹也爵,21,49,43,6
EasyCard,47000,358877160,1,穛ρ1布,1133,279,931-FW,2017/9/25 17:41,17,ぱ不,2017/9/25 18:03,10,穝,42,47,42,5
EasyCard,47000,358877160,1,穛ρ1布,1141,135,927-FW,2017/9/4 09:29,9,╭狶,2017/9/4 09:31,10,穝,11,12,11,1
EasyCard,47000,3592800390,0,布,1133,205,949-FW,2017/9/17 13:56,17,ぱ不,2017/9/17 16:01,0,浆ó,77,177,155,22
EasyCard,47000,3619066031,0,布,1133,279,931-FW,2017/9/30 16:08,15,嘹也爵,2017/9/30 16:25,17,ぱ不,12,29,25,4
EasyCard,47000,362930408,3,稲み布,1133,138,953-FW,2017/9/20 15:55,5,瓾,2017/9/20 16:15,0,浆ó,17,19,17,2
EasyCard,47000,3639054810,0,布,1141,135,927-FW,2017/9/9 08:49,0,浆ó,2017/9/9 10:02,17,ぱ不,137,156,137,19
EasyCard,47000,3639054810,0,布,1141,135,927-FW,2017/9/9 17:59,17,ぱ不,2017/9/9 19:10,0,浆ó,137,156,137,19
EasyCard,47000,3639054810,0,布,1141,135,927-FW,2017/9/11 08:47,0,浆ó,2017/9/11 10:10,17,ぱ不,137,156,137,19
EasyCard,47000,3651428131,0,布,1126,135,927-FW,2017/9/12 09:56,15,嘹也爵,2017/9/12 11:03,0,浆ó,111,127,111,16
EasyCard,47000,3677935782,5,厩ネ布,1133,138,953-FW,2017/9/25 10:46,0,浆ó,2017/9/25 11:58,12,び緗徽,43,99,87,12
EasyCard,47000,3678753323,0,布,1133,205,949-FW,2017/9/17 14:24,15,嘹也爵,2017/9/17 14:53,12,び緗徽,21,49,43,6
EasyCard,47000,3680597178,0,布,1133,123,955-FW,2017/9/19 14:48,15,嘹也爵,2017/9/19 15:37,10,穝,28,65,57,8
EasyCard,47000,3683170189,0,布,1133,123,955-FW,2017/9/19 13:59,17,ぱ不,2017/9/19 14:22,15,嘹也爵,12,29,25,4
EasyCard,47000,3683170189,0,布,1133,123,955-FW,2017/9/19 14:53,15,嘹也爵,2017/9/19 15:20,13,琄爵,16,37,33,4
EasyCard,47000,369288596,0,布,1133,123,955-FW,2017/9/19 13:59,17,ぱ不,2017/9/19 14:22,15,嘹也爵,12,29,25,4
EasyCard,47000,369288596,0,布,1133,123,955-FW,2017/9/19 14:53,15,嘹也爵,2017/9/19 15:20,13,琄爵,16,37,33,4
EasyCard,47000,37420901,0,布,1133,120,423-FQ,2017/9/22 15:26,12,び緗徽,2017/9/22 16:43,0,浆ó,43,99,87,12
EasyCard,47000,375918568,1,穛ρ1布,1126,135,927-FW,2017/9/3 09:44,10,穝,2017/9/3 10:06,4,0き洛皘,20,23,20,3
EasyCard,47000,375918568,1,穛ρ1布,1133,105,950-FW,2017/9/4 11:30,4,0き洛皘,2017/9/4 11:59,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,111,420-FQ,2017/9/1 11:26,4,0き洛皘,2017/9/1 11:56,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,111,420-FQ,2017/9/8 11:28,4,0き洛皘,2017/9/8 11:54,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,111,420-FQ,2017/9/12 11:26,4,0き洛皘,2017/9/12 11:54,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,111,429-FQ,2017/9/26 11:28,4,0き洛皘,2017/9/26 11:52,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,120,423-FQ,2017/9/22 11:36,4,0き洛皘,2017/9/22 12:04,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,123,955-FW,2017/9/3 11:26,4,0き洛皘,2017/9/3 11:52,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,123,955-FW,2017/9/19 11:24,4,0き洛皘,2017/9/19 11:50,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,134,426-FQ,2017/9/23 11:28,4,0き洛皘,2017/9/23 11:52,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,138,953-FW,2017/9/20 11:28,4,0き洛皘,2017/9/20 11:52,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,138,953-FW,2017/9/25 11:24,4,0き洛皘,2017/9/25 11:48,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,144,951-FW,2017/9/7 11:32,4,0き洛皘,2017/9/7 11:58,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,144,951-FW,2017/9/13 11:22,4,0き洛皘,2017/9/13 11:43,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,144,951-FW,2017/9/18 11:26,4,0き洛皘,2017/9/18 11:53,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,144,951-FW,2017/9/28 11:26,4,0き洛皘,2017/9/28 11:50,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,151,495-FQ,2017/9/16 11:36,4,0き洛皘,2017/9/16 12:03,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,151,948-FW,2017/9/30 11:24,4,0き洛皘,2017/9/30 11:49,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,175,493-FQ,2017/9/24 11:28,4,0き洛皘,2017/9/24 11:53,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,175,938-FW,2017/9/14 11:30,4,0き洛皘,2017/9/14 11:55,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,182,496-FQ,2017/9/2 11:24,4,0き洛皘,2017/9/2 11:48,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,189,427-FQ,2017/9/21 11:26,4,0き洛皘,2017/9/21 11:54,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,205,949-FW,2017/9/17 11:24,4,0き洛皘,2017/9/17 11:50,10,穝,21,24,21,3
EasyCard,47000,375918568,1,穛ρ1布,1133,219,919-FW,2017/9/15 11:22,2,浆,2017/9/15 11:45,10,穝,27,30,27,3
EasyCard,47000,375918568,1,穛ρ1布,1133,227,430-FQ,2017/9/29 11:26,4,0き洛皘,2017/9/29 11:54,10,穝,21,24,21,3
EasyCard,47000,376365800,1,穛ρ1布,1133,227,430-FQ,2017/9/29 11:04,0,浆ó,2017/9/29 11:30,5,瓾,17,19,17,2
EasyCard,47000,376533736,1,穛ρ1布,1133,134,428-FQ,2017/9/5 11:04,0,浆ó,2017/9/5 11:19,2,浆,11,12,11,1
EasyCard,47000,376692712,3,稲み布,1133,144,951-FW,2017/9/7 15:47,0,浆ó,2017/9/7 15:53,0,浆ó,11,12,11,1
EasyCard,47000,376822248,1,穛ρ1布,1133,175,493-FQ,2017/9/24 14:25,17,ぱ不,2017/9/24 15:59,6,眃贾,58,66,58,8
EasyCard,47000,376822248,1,穛ρ1布,1141,135,927-FW,2017/9/24 08:47,0,浆ó,2017/9/24 10:01,18,ゅ,72,82,72,10
EasyCard,47000,377047528,1,穛ρ1布,1133,219,919-FW,2017/9/15 10:43,0,浆ó,2017/9/15 11:45,10,穝,36,41,36,5
EasyCard,47000,377551848,1,穛ρ1布,1133,144,951-FW,2017/9/7 11:15,0,浆ó,2017/9/7 11:59,10,穝,36,41,36,5
EasyCard,47000,377551848,1,穛ρ1布,1141,135,927-FW,2017/9/29 08:58,0,浆ó,2017/9/29 09:33,10,穝,35,40,35,5
EasyCard,47000,377996520,3,稲み布,1133,134,426-FQ,2017/9/21 14:08,0,浆ó,2017/9/21 14:21,2,浆,11,12,11,1
EasyCard,47000,377996520,3,稲み布,1133,189,427-FQ,2017/9/21 15:34,2,浆,2017/9/21 15:42,0,浆ó,11,12,11,1
EasyCard,47000,377999848,1,穛ρ1布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,377999848,1,穛ρ1布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 11:42,2,浆,81,93,81,12
EasyCard,47000,378254568,1,穛ρ1布,1133,105,950-FW,2017/9/4 11:13,0,浆ó,2017/9/4 11:49,8,刺┮,29,33,29,4
EasyCard,47000,378254568,1,穛ρ1布,1133,111,420-FQ,2017/9/12 11:30,5,瓾,2017/9/12 11:45,8,刺┮,12,14,12,2
EasyCard,47000,378906088,1,穛ρ1布,1126,212,938-FW,2017/9/22 06:31,0,浆ó,2017/9/22 09:20,20,﹁腳,80,91,80,11
EasyCard,47000,378906088,1,穛ρ1布,1126,212,938-FW,2017/9/22 09:22,22,秽,2017/9/22 11:44,1,盵,83,95,83,12
EasyCard,47000,3813943075,0,布,1133,111,420-FQ,2017/9/12 10:41,0,浆ó,2017/9/12 11:15,1,盵,10,24,21,3
EasyCard,47000,3813943075,0,布,1133,111,429-FQ,2017/9/26 10:43,0,浆ó,2017/9/26 11:00,0,浆ó,10,24,21,3
EasyCard,47000,3837174163,0,布,1133,206,977-FW,2017/9/10 16:55,15,嘹也爵,2017/9/10 18:27,0,浆ó,65,148,130,18
EasyCard,47000,3917877251,1,穛ρ1布,1133,105,950-FW,2017/9/4 16:02,3,古ń,2017/9/4 16:21,0,浆ó,14,16,14,2
EasyCard,47000,3917934979,1,穛ρ1布,1141,135,927-FW,2017/9/18 08:39,0,浆ó,2017/9/18 09:17,6,眃贾,20,22,20,2
EasyCard,47000,3918010051,3,稲み布,1133,134,426-FQ,2017/9/21 14:05,0,浆ó,2017/9/21 14:18,2,浆,11,12,11,1
EasyCard,47000,3918010051,3,稲み布,1133,175,493-FQ,2017/9/26 14:19,2,浆,2017/9/26 14:28,5,瓾,11,12,11,1
EasyCard,47000,3918011491,1,穛ρ1布,1126,135,927-FW,2017/9/17 07:11,8,刺┮,2017/9/17 07:16,10,穝,11,12,11,1
EasyCard,47000,3918011491,1,穛ρ1布,1126,135,927-FW,2017/9/23 07:14,8,刺┮,2017/9/23 07:19,10,穝,11,12,11,1
EasyCard,47000,3918011491,1,穛ρ1布,1133,111,420-FQ,2017/9/12 10:41,0,浆ó,2017/9/12 11:48,8,刺┮,29,33,29,4
EasyCard,47000,3918011491,1,穛ρ1布,1133,120,423-FQ,2017/9/22 10:52,0,浆ó,2017/9/22 13:11,17,ぱ不,78,89,78,11
EasyCard,47000,3918011491,1,穛ρ1布,1133,120,423-FQ,2017/9/22 13:54,17,ぱ不,2017/9/22 15:46,8,刺┮,49,56,49,7
EasyCard,47000,3918011491,1,穛ρ1布,1133,138,953-FW,2017/9/20 10:39,0,浆ó,2017/9/20 11:46,8,刺┮,29,33,29,4
EasyCard,47000,3918011491,1,穛ρ1布,1133,138,953-FW,2017/9/20 15:37,10,穝,2017/9/20 15:42,8,刺┮,11,12,11,1
EasyCard,47000,3918011491,1,穛ρ1布,1133,144,951-FW,2017/9/7 11:24,2,浆,2017/9/7 11:53,8,刺┮,19,22,19,3
EasyCard,47000,3918011491,1,穛ρ1布,1133,144,951-FW,2017/9/13 11:15,2,浆,2017/9/13 11:38,8,刺┮,19,22,19,3
EasyCard,47000,3918011491,1,穛ρ1布,1133,175,493-FQ,2017/9/26 13:52,0,浆ó,2017/9/26 14:41,8,刺┮,29,33,29,4
EasyCard,47000,3918011491,1,穛ρ1布,1133,175,938-FW,2017/9/14 10:51,0,浆ó,2017/9/14 11:49,8,刺┮,29,33,29,4
EasyCard,47000,3918011491,1,穛ρ1布,1133,205,949-FW,2017/9/17 10:45,0,浆ó,2017/9/17 11:45,8,刺┮,29,33,29,4
EasyCard,47000,3918011491,1,穛ρ1布,1133,206,977-FW,2017/9/10 13:44,0,浆ó,2017/9/10 14:48,8,刺┮,29,33,29,4
EasyCard,47000,3918011491,1,穛ρ1布,1133,219,919-FW,2017/9/15 10:43,0,浆ó,2017/9/15 12:43,17,ぱ不,78,89,78,11
EasyCard,47000,3918011491,1,穛ρ1布,1133,219,919-FW,2017/9/15 13:55,17,ぱ不,2017/9/15 15:04,8,刺┮,49,56,49,7
EasyCard,47000,3918011491,1,穛ρ1布,1133,219,919-FW,2017/9/23 13:49,0,浆ó,2017/9/23 15:44,17,ぱ不,78,89,78,11
EasyCard,47000,3918011491,1,穛ρ1布,1133,219,919-FW,2017/9/23 16:37,17,ぱ不,2017/9/23 17:46,8,刺┮,49,56,49,7
EasyCard,47000,3918011491,1,穛ρ1布,1133,227,430-FQ,2017/9/29 15:31,2,浆,2017/9/29 15:54,0,浆ó,11,12,11,1
EasyCard,47000,3918011491,1,穛ρ1布,1133,247,952-FW,2017/9/20 14:40,8,刺┮,2017/9/20 14:44,10,穝,11,12,11,1
EasyCard,47000,3918011491,1,穛ρ1布,1141,135,927-FW,2017/9/11 08:40,0,浆ó,2017/9/11 09:23,8,刺┮,28,32,28,4
EasyCard,47000,3942084262,8,担布,1133,134,426-FQ,2017/9/23 10:47,0,浆ó,2017/9/23 10:59,0,浆ó,11,12,11,1
EasyCard,47000,3952481266,3,稲み布,1133,111,429-FQ,2017/9/26 15:47,0,浆ó,2017/9/26 15:50,0,浆ó,11,12,11,1
EasyCard,47000,3962039245,0,布,1133,142,978-FW,2017/9/5 13:47,0,浆ó,2017/9/5 13:58,0,浆ó,10,24,21,3
EasyCard,47000,3978974246,5,厩ネ布,1133,144,951-FW,2017/9/18 10:41,0,浆ó,2017/9/18 10:58,0,浆ó,10,24,21,3
EasyCard,47000,3980057613,3,稲み布,1133,151,495-FQ,2017/9/16 11:11,0,浆ó,2017/9/16 11:34,3,古ń,14,16,14,2
EasyCard,47000,3980057613,3,稲み布,1133,219,919-FW,2017/9/15 15:32,1,盵,2017/9/15 15:39,0,浆ó,11,12,11,1
EasyCard,47000,398275629,0,布,1126,135,927-FW,2017/9/14 10:56,0,浆ó,2017/9/14 11:05,0,浆ó,21,24,21,3
EasyCard,47000,4000569987,0,布,1133,138,953-FW,2017/9/25 10:42,0,浆ó,2017/9/25 11:14,2,浆,10,24,21,3
EasyCard,47000,4070620510,0,布,1133,274,917-FW,2017/9/17 15:06,12,び緗徽,2017/9/17 15:56,17,ぱ不,34,78,68,10
EasyCard,47000,4070620510,0,布,1133,274,917-FW,2017/9/17 16:32,17,ぱ不,2017/9/17 18:24,0,浆ó,77,177,155,22
EasyCard,47000,4077629314,0,布,1133,175,493-FQ,2017/9/24 15:01,13,琄爵,2017/9/24 15:15,10,穝,12,28,24,4
EasyCard,47000,4081262304,0,布,1141,135,927-FW,2017/9/2 08:39,0,浆ó,2017/9/2 09:37,13,琄爵,91,104,91,13
EasyCard,47000,4114754864,5,厩ネ布,1133,175,493-FQ,2017/9/24 11:58,10,穝,2017/9/24 12:05,12,び緗徽,10,24,21,3
EasyCard,47000,4114832640,0,布,1133,175,493-FQ,2017/9/24 10:45,0,浆ó,2017/9/24 12:45,17,ぱ不,77,177,155,22
EasyCard,47000,41170625,0,布,1133,175,493-FQ,2017/9/26 13:51,0,浆ó,2017/9/26 14:16,2,浆,10,24,21,3
EasyCard,47000,4117753139,3,稲み布,1141,135,927-FW,2017/9/9 19:19,0,浆ó,2017/9/9 19:26,0,浆ó,11,12,11,1
EasyCard,47000,4129008742,5,厩ネ布,1141,135,927-FW,2017/9/2 09:31,10,穝,2017/9/2 09:35,12,び緗徽,21,24,21,3
EasyCard,47000,41382577,0,布,1133,123,955-FW,2017/9/3 14:17,15,嘹也爵,2017/9/3 14:45,12,び緗徽,21,49,43,6
EasyCard,47000,4150344318,0,布,1133,206,977-FW,2017/9/10 13:49,0,浆ó,2017/9/10 15:53,17,ぱ不,77,177,155,22
EasyCard,47000,4153301982,0,布,1133,123,955-FW,2017/9/19 13:58,17,ぱ不,2017/9/19 14:22,15,嘹也爵,12,29,25,4
EasyCard,47000,4157317674,0,布,1133,138,953-FW,2017/9/25 10:42,0,浆ó,2017/9/25 11:13,1,盵,10,24,21,3
EasyCard,47000,4157317674,0,布,1133,144,951-FW,2017/9/18 10:41,0,浆ó,2017/9/18 11:14,1,盵,10,24,21,3
EasyCard,47000,4196346134,0,布,1133,151,495-FQ,2017/9/16 15:48,0,浆ó,2017/9/16 15:54,0,浆ó,10,24,21,3
EasyCard,47000,4222771533,1,穛ρ1布,1133,175,493-FQ,2017/9/24 15:16,11,碔,2017/9/24 16:13,6,眃贾,23,26,23,3
EasyCard,47000,4226296813,0,布,1133,144,951-FW,2017/9/7 12:33,15,嘹也爵,2017/9/7 12:50,17,ぱ不,12,29,25,4
